age(kyr) mean(permil) sigma(permil)
92.300000 3.991138 0.095598
92.400000 3.984717 0.095676
92.500000 3.980057 0.095501
92.600000 3.975066 0.097687
92.700000 3.970250 0.099605
92.800000 3.964508 0.100846
92.900000 3.959111 0.102584
93.000000 3.953214 0.104555
93.100000 3.947312 0.107152
93.200000 3.943174 0.109904
93.300000 3.939037 0.114790
93.400000 3.937004 0.118953
93.500000 3.939672 0.118951
93.600000 3.944806 0.115509
93.700000 3.949984 0.110278
93.800000 3.955179 0.105412
93.900000 3.959005 0.101596
94.000000 3.959260 0.100172
94.100000 3.956778 0.100513
94.200000 3.952939 0.099743
94.300000 3.948510 0.099691
94.400000 3.943450 0.099435
94.500000 3.937637 0.100190
94.600000 3.929283 0.100786
94.700000 3.921938 0.101454
94.800000 3.915180 0.101754
94.900000 3.907667 0.101433
95.000000 3.899212 0.101478
95.100000 3.890660 0.101848
95.200000 3.882932 0.101926
95.300000 3.874925 0.101248
95.400000 3.866413 0.101228
95.500000 3.858005 0.102111
95.600000 3.849495 0.104036
95.700000 3.840312 0.105227
95.800000 3.828990 0.105758
95.900000 3.815895 0.106476
96.000000 3.802164 0.106892
96.100000 3.787738 0.106324
96.200000 3.772746 0.104912
96.300000 3.758737 0.103103
96.400000 3.745312 0.101138
96.500000 3.732960 0.099426
96.600000 3.722473 0.098197
96.700000 3.714311 0.096308
96.800000 3.708295 0.095250
96.900000 3.704190 0.094961
97.000000 3.701718 0.094572
97.100000 3.699245 0.094475
97.200000 3.695526 0.094040
97.300000 3.692659 0.094248
97.400000 3.687403 0.094690
97.500000 3.682142 0.095215
97.600000 3.679097 0.095146
97.700000 3.679120 0.095246
97.800000 3.679850 0.096093
97.900000 3.681153 0.097004
98.000000 3.683463 0.097919
98.100000 3.688321 0.099330
98.200000 3.694500 0.099066
98.300000 3.702267 0.098138
98.400000 3.710832 0.097390
98.500000 3.718463 0.096617
98.600000 3.723978 0.096977
98.700000 3.729084 0.095707
98.800000 3.732735 0.094590
98.900000 3.734085 0.093713
99.000000 3.733166 0.092859
99.100000 3.731273 0.093895
99.200000 3.729774 0.093727
99.300000 3.729327 0.093291
99.400000 3.729789 0.093098
99.500000 3.731473 0.093891
99.600000 3.734402 0.094829
99.700000 3.738280 0.096533
99.800000 3.742921 0.098357
99.900000 3.747932 0.099447
100.000000 3.750647 0.098543
100.100000 3.752880 0.098987
100.200000 3.754627 0.100261
100.300000 3.754573 0.100549
100.400000 3.752868 0.100463
100.500000 3.746378 0.099576
100.600000 3.739829 0.099673
100.700000 3.736205 0.099167
100.800000 3.733851 0.099774
100.900000 3.731489 0.100471
101.000000 3.729561 0.100534
101.100000 3.727408 0.100624
101.200000 3.727844 0.102438
101.300000 3.728269 0.104442
101.400000 3.729796 0.105029
101.500000 3.733218 0.104829
101.600000 3.741430 0.104094
101.700000 3.752041 0.104867
101.800000 3.761091 0.106284
101.900000 3.768802 0.106030
102.000000 3.776516 0.104082
102.100000 3.781801 0.101223
102.200000 3.784190 0.100832
102.300000 3.781261 0.102928
102.400000 3.772322 0.105633
102.500000 3.760934 0.106361
102.600000 3.745519 0.106173
102.700000 3.727152 0.105659
102.800000 3.709612 0.104859
102.900000 3.693980 0.101788
103.000000 3.681760 0.098324
103.100000 3.675943 0.095701
103.200000 3.673249 0.093976
103.300000 3.674619 0.093781
103.400000 3.677660 0.094965
103.500000 3.681082 0.096900
103.600000 3.687731 0.099791
103.700000 3.702435 0.104832
103.800000 3.725496 0.110350
103.900000 3.757765 0.114298
104.000000 3.796690 0.116005
104.100000 3.836729 0.114873
104.200000 3.873121 0.111224
104.300000 3.904023 0.107230
104.400000 3.929206 0.103280
104.500000 3.949541 0.098183
104.600000 3.965163 0.095705
104.700000 3.977160 0.092203
104.800000 3.985585 0.089920
104.900000 3.991669 0.089447
105.000000 3.994743 0.088831
105.100000 3.996686 0.090192
105.200000 3.997568 0.091226
105.300000 3.996708 0.090835
105.400000 3.995627 0.091133
105.500000 3.994431 0.092278
105.600000 3.990355 0.091689
105.700000 3.986006 0.091876
105.800000 3.981349 0.092601
105.900000 3.976464 0.091972
106.000000 3.972628 0.090839
106.100000 3.969988 0.091045
106.200000 3.967371 0.090857
106.300000 3.964200 0.090608
106.400000 3.961458 0.089779
106.500000 3.957281 0.090345
106.600000 3.953541 0.090045
106.700000 3.948811 0.090713
106.800000 3.941582 0.094101
106.900000 3.931982 0.097487
107.000000 3.919908 0.101055
107.100000 3.906028 0.103504
107.200000 3.891129 0.105662
107.300000 3.874067 0.105398
107.400000 3.855825 0.103160
107.500000 3.842046 0.100298
107.600000 3.835071 0.098405
107.700000 3.833620 0.097458
107.800000 3.838463 0.098250
107.900000 3.845061 0.098668
108.000000 3.851626 0.098003
108.100000 3.859507 0.097213
108.200000 3.865910 0.096597
108.300000 3.873293 0.096848
108.400000 3.884402 0.099580
108.500000 3.899562 0.104609
108.600000 3.922712 0.109985
108.700000 3.951340 0.113320
108.800000 3.980217 0.114288
108.900000 4.009977 0.112829
109.000000 4.037755 0.111377
109.100000 4.063418 0.109645
109.200000 4.085820 0.108125
109.300000 4.105528 0.106773
109.400000 4.122194 0.104302
109.500000 4.136544 0.100851
109.600000 4.147204 0.097894
109.700000 4.152651 0.096863
109.800000 4.153263 0.095782
109.900000 4.151112 0.094593
110.000000 4.146710 0.093581
110.100000 4.142536 0.092577
110.200000 4.138967 0.092832
110.300000 4.134009 0.094477
110.400000 4.130495 0.097021
110.500000 4.126359 0.098317
110.600000 4.119347 0.100406
110.700000 4.110115 0.103692
110.800000 4.101347 0.105934
110.900000 4.091826 0.106039
111.000000 4.078859 0.105555
111.100000 4.066712 0.103718
111.200000 4.056400 0.101038
111.300000 4.045869 0.098886
111.400000 4.037151 0.097102
111.500000 4.029632 0.096236
111.600000 4.023275 0.096622
111.700000 4.015299 0.098307
111.800000 4.007202 0.099596
111.900000 3.998682 0.099571
112.000000 3.988309 0.099997
112.100000 3.975922 0.100793
112.200000 3.962878 0.101394
112.300000 3.950387 0.101732
112.400000 3.939403 0.101780
112.500000 3.929870 0.100937
112.600000 3.920799 0.099762
112.700000 3.911689 0.098945
112.800000 3.902294 0.099304
112.900000 3.892320 0.100961
113.000000 3.881164 0.103100
113.100000 3.868547 0.105350
113.200000 3.855950 0.106882
113.300000 3.843638 0.107274
113.400000 3.831127 0.106988
113.500000 3.820044 0.106718
113.600000 3.809460 0.106090
113.700000 3.799436 0.105024
113.800000 3.791288 0.104856
113.900000 3.784590 0.105444
114.000000 3.776289 0.106750
114.100000 3.766274 0.108902
114.200000 3.756245 0.108169
114.300000 3.748586 0.108784
114.400000 3.743619 0.108885
114.500000 3.740354 0.110479
114.600000 3.739749 0.114755
114.700000 3.739523 0.114831
114.800000 3.741177 0.116618
114.900000 3.744880 0.122157
115.000000 3.749636 0.126419
115.100000 3.751189 0.127842
115.200000 3.756154 0.131592
115.300000 3.757680 0.134191
115.400000 3.756078 0.137098
115.500000 3.751558 0.139760
115.600000 3.744273 0.142315
115.700000 3.736941 0.142257
115.800000 3.725898 0.141482
115.900000 3.714421 0.140605
116.000000 3.701898 0.138761
116.100000 3.690056 0.137451
116.200000 3.680841 0.134959
116.300000 3.672876 0.133897
116.400000 3.665872 0.131760
116.500000 3.659278 0.130789
116.600000 3.653521 0.128565
116.700000 3.647984 0.126471
116.800000 3.641552 0.126899
116.900000 3.634527 0.126478
117.000000 3.625658 0.127669
117.100000 3.615090 0.129066
117.200000 3.601880 0.131750
117.300000 3.585578 0.135494
117.400000 3.566770 0.139279
117.500000 3.545650 0.142471
117.600000 3.522571 0.144718
117.700000 3.499685 0.144892
117.800000 3.476359 0.143933
117.900000 3.455180 0.141709
118.000000 3.436448 0.138541
118.100000 3.419153 0.135286
118.200000 3.404364 0.132384
118.300000 3.392199 0.130283
118.400000 3.380597 0.128826
118.500000 3.370535 0.129013
118.600000 3.360251 0.129121
118.700000 3.349176 0.129495
118.800000 3.337218 0.129799
118.900000 3.325217 0.129616
119.000000 3.313392 0.128897
119.100000 3.302716 0.128363
119.200000 3.293461 0.128091
119.300000 3.285560 0.127809
119.400000 3.278659 0.127724
119.500000 3.271722 0.127590
119.600000 3.264272 0.127323
119.700000 3.256487 0.126894
119.800000 3.248669 0.127200
119.900000 3.240760 0.127469
120.000000 3.233108 0.127277
120.100000 3.226049 0.127141
120.200000 3.219795 0.126730
120.300000 3.214557 0.126375
120.400000 3.210146 0.126297
120.500000 3.206519 0.126058
120.600000 3.203560 0.125817
120.700000 3.201194 0.125907
120.800000 3.199363 0.126261
120.900000 3.197739 0.126355
121.000000 3.196095 0.126080
121.100000 3.193990 0.125740
121.200000 3.190742 0.126103
121.300000 3.185992 0.127009
121.400000 3.180256 0.127632
121.500000 3.173471 0.128161
121.600000 3.166315 0.128161
121.700000 3.157802 0.128459
121.800000 3.148628 0.128472
121.900000 3.139598 0.128417
122.000000 3.131067 0.128218
122.100000 3.124823 0.127863
122.200000 3.121504 0.127576
122.300000 3.121016 0.126969
122.400000 3.123200 0.126090
122.500000 3.125698 0.125114
122.600000 3.128352 0.124089
122.700000 3.130198 0.123652
122.800000 3.131377 0.123264
122.900000 3.131802 0.122447
123.000000 3.131865 0.121687
123.100000 3.131424 0.121631
123.200000 3.130035 0.122109
123.300000 3.128114 0.123275
123.400000 3.126082 0.123298
123.500000 3.123455 0.123104
123.600000 3.120119 0.123792
123.700000 3.116329 0.124748
123.800000 3.111895 0.125543
123.900000 3.107292 0.125560
124.000000 3.102525 0.125355
124.100000 3.097652 0.125215
124.200000 3.093021 0.125512
124.300000 3.088774 0.125164
124.400000 3.085027 0.125089
124.500000 3.081701 0.124993
124.600000 3.078502 0.125090
124.700000 3.075527 0.125251
124.800000 3.072805 0.125087
124.900000 3.070151 0.124821
125.000000 3.067830 0.124497
125.100000 3.065581 0.123991
125.200000 3.063630 0.122958
125.300000 3.062224 0.122131
125.400000 3.060873 0.121529
125.500000 3.059455 0.120845
125.600000 3.057882 0.120485
125.700000 3.055875 0.120764
125.800000 3.053591 0.120809
125.900000 3.051075 0.120607
126.000000 3.048425 0.120415
126.100000 3.045836 0.120747
126.200000 3.043736 0.121480
126.300000 3.041853 0.121935
126.400000 3.040427 0.122575
126.500000 3.038805 0.123219
126.600000 3.037261 0.123962
126.700000 3.035929 0.124713
126.800000 3.034570 0.125072
126.900000 3.032375 0.125227
127.000000 3.028671 0.125662
127.100000 3.024177 0.126144
127.200000 3.018893 0.126448
127.300000 3.013522 0.126393
127.400000 3.009945 0.126486
127.500000 3.009645 0.126683
127.600000 3.012955 0.126899
127.700000 3.020078 0.127532
127.800000 3.028804 0.128482
127.900000 3.038482 0.129409
128.000000 3.048962 0.130170
128.100000 3.061117 0.130800
128.200000 3.073867 0.131224
128.300000 3.085467 0.131397
128.400000 3.095774 0.130951
128.500000 3.104811 0.129715
128.600000 3.112438 0.128039
128.700000 3.118873 0.126836
128.800000 3.125079 0.125367
128.900000 3.132583 0.124397
129.000000 3.140926 0.123777
129.100000 3.149702 0.123666
129.200000 3.160430 0.123884
129.300000 3.173543 0.124975
129.400000 3.189802 0.126667
129.500000 3.209245 0.128741
129.600000 3.232111 0.131057
129.700000 3.257071 0.132715
129.800000 3.282614 0.133446
129.900000 3.308207 0.133751
130.000000 3.333879 0.133775
130.100000 3.359254 0.133342
130.200000 3.384135 0.131785
130.300000 3.406818 0.129422
130.400000 3.426971 0.126702
130.500000 3.444367 0.123934
130.600000 3.459028 0.121453
130.700000 3.471426 0.119428
130.800000 3.480995 0.118544
130.900000 3.488365 0.118143
131.000000 3.495597 0.117603
131.100000 3.501249 0.117258
131.200000 3.507498 0.116973
131.300000 3.518454 0.117740
131.400000 3.532799 0.118808
131.500000 3.549984 0.119148
131.600000 3.566431 0.118433
131.700000 3.581990 0.117627
131.800000 3.594908 0.118113
131.900000 3.606494 0.119766
132.000000 3.624091 0.122039
132.100000 3.647719 0.123680
132.200000 3.676514 0.123748
132.300000 3.707505 0.124607
132.400000 3.741947 0.125791
132.500000 3.778394 0.125400
132.600000 3.813838 0.122757
132.700000 3.844006 0.119724
132.800000 3.867854 0.117416
132.900000 3.887586 0.115274
133.000000 3.904113 0.113806
133.100000 3.919214 0.113089
133.200000 3.934664 0.113013
133.300000 3.954165 0.113916
133.400000 3.977762 0.114757
133.500000 4.000203 0.114313
133.600000 4.017284 0.113928
133.700000 4.030900 0.114977
133.800000 4.056774 0.117943
133.900000 4.095539 0.119821
134.000000 4.143680 0.120309
134.100000 4.193698 0.120689
134.200000 4.242605 0.120290
134.300000 4.286229 0.119185
134.400000 4.323691 0.118353
134.500000 4.354854 0.117923
134.600000 4.380242 0.117479
134.700000 4.399488 0.117447
134.800000 4.415565 0.117702
134.900000 4.431520 0.118473
135.000000 4.448951 0.119810
135.100000 4.469308 0.121053
135.200000 4.492471 0.122332
135.300000 4.516332 0.124035
135.400000 4.540848 0.125263
135.500000 4.566317 0.126860
135.600000 4.593224 0.128372
135.700000 4.621431 0.129862
135.800000 4.649639 0.131074
135.900000 4.677820 0.130979
136.000000 4.704975 0.129659
136.100000 4.730236 0.127152
136.200000 4.752726 0.124010
136.300000 4.772546 0.120982
136.400000 4.789397 0.119120
136.500000 4.805722 0.118698
136.600000 4.824140 0.119685
136.700000 4.844020 0.121456
136.800000 4.864438 0.122881
136.900000 4.884049 0.123420
137.000000 4.902833 0.122574
137.100000 4.920667 0.120920
137.200000 4.935585 0.118971
137.300000 4.946567 0.117306
137.400000 4.954319 0.115913
137.500000 4.959167 0.115101
137.600000 4.961888 0.114481
137.700000 4.960807 0.114502
137.800000 4.959085 0.114494
137.900000 4.955816 0.114433
138.000000 4.952128 0.114671
138.100000 4.949185 0.114422
138.200000 4.947438 0.114591
138.300000 4.945814 0.114543
138.400000 4.945600 0.114335
138.500000 4.945854 0.114084
138.600000 4.947448 0.114017
138.700000 4.951600 0.114597
138.800000 4.955979 0.114984
138.900000 4.959997 0.115361
139.000000 4.964720 0.115324
139.100000 4.970167 0.115114
139.200000 4.974415 0.115170
139.300000 4.975394 0.115200
139.400000 4.974632 0.115124
139.500000 4.973622 0.115182
139.600000 4.971343 0.115542
139.700000 4.968967 0.115785
139.800000 4.965263 0.116212
139.900000 4.961224 0.116300
140.000000 4.957394 0.116994
140.100000 4.954066 0.117600
140.200000 4.950665 0.118472
140.300000 4.946311 0.119381
140.400000 4.942533 0.120537
140.500000 4.937280 0.121568
140.600000 4.931622 0.122787
140.700000 4.926184 0.124239
140.800000 4.921482 0.124824
140.900000 4.917438 0.125263
141.000000 4.912693 0.125907
141.100000 4.905404 0.126151
141.200000 4.898264 0.125902
141.300000 4.895996 0.125480
141.400000 4.898922 0.125543
141.500000 4.904018 0.126277
141.600000 4.909095 0.126679
141.700000 4.916200 0.126313
141.800000 4.923010 0.125712
141.900000 4.929991 0.124527
142.000000 4.935043 0.123343
142.100000 4.939788 0.122663
142.200000 4.941884 0.122337
142.300000 4.942840 0.122125
142.400000 4.940434 0.122309
142.500000 4.935929 0.122212
142.600000 4.930355 0.122299
142.700000 4.926880 0.121966
142.800000 4.926152 0.121461
142.900000 4.924277 0.121261
143.000000 4.921619 0.121264
143.100000 4.918538 0.121555
143.200000 4.912622 0.122476
143.300000 4.905698 0.123681
143.400000 4.899625 0.125351
143.500000 4.894362 0.127106
143.600000 4.889361 0.129252
143.700000 4.882345 0.131082
143.800000 4.874337 0.132798
143.900000 4.865552 0.133900
144.000000 4.857568 0.134969
144.100000 4.849690 0.135900
144.200000 4.842019 0.136320
144.300000 4.834772 0.136554
144.400000 4.826945 0.136132
144.500000 4.819234 0.135125
144.600000 4.812495 0.133974
144.700000 4.806237 0.132924
144.800000 4.800887 0.132265
144.900000 4.796573 0.132091
145.000000 4.793106 0.132284
145.100000 4.789764 0.132555
145.200000 4.786621 0.133209
145.300000 4.783574 0.133877
145.400000 4.780775 0.134380
145.500000 4.778286 0.134974
145.600000 4.775949 0.135483
145.700000 4.773860 0.136086
145.800000 4.771867 0.136285
145.900000 4.769690 0.136473
146.000000 4.767364 0.136600
146.100000 4.764672 0.137043
146.200000 4.761659 0.137775
146.300000 4.758373 0.138264
146.400000 4.754894 0.138728
146.500000 4.752463 0.141963
146.600000 4.748494 0.142047
146.700000 4.744255 0.142397
146.800000 4.739607 0.142847
146.900000 4.735289 0.145727
147.000000 4.730298 0.148465
147.100000 4.724429 0.149168
147.200000 4.718773 0.151924
147.300000 4.713240 0.156516
147.400000 4.707971 0.164414
147.500000 4.701482 0.166061
147.600000 4.697354 0.173148
147.700000 4.692694 0.176133
147.800000 4.687486 0.175506
147.900000 4.683762 0.179806
148.000000 4.680981 0.183136
148.100000 4.679141 0.191815
148.200000 4.678884 0.202707
148.300000 4.677679 0.211549
148.400000 4.678114 0.221401
148.500000 4.676589 0.225795
148.600000 4.679725 0.236653
148.700000 4.682100 0.244652
148.800000 4.686737 0.256253
148.900000 4.690312 0.264843
149.000000 4.693632 0.272473
149.100000 4.709428 0.260700
149.200000 4.724558 0.246282
149.300000 4.739437 0.230744
149.400000 4.758536 0.216290
149.500000 4.773357 0.199615
149.600000 4.749557 0.224241
149.700000 4.725150 0.249852
149.800000 4.701327 0.277040
149.900000 4.675529 0.302803
150.000000 4.649763 0.328654
