age(kyr) mean(permil) sigma(permil)
68.100000 4.549002 0.125609
68.200000 4.541815 0.129316
68.300000 4.534652 0.133264
68.400000 4.527227 0.137418
68.500000 4.519462 0.141746
68.600000 4.511462 0.146251
68.700000 4.503337 0.150848
68.800000 4.494539 0.155474
68.900000 4.485164 0.160041
69.000000 4.475454 0.164549
69.100000 4.465503 0.168900
69.200000 4.455038 0.173054
69.300000 4.444177 0.177008
69.400000 4.432960 0.180727
69.500000 4.421544 0.184210
69.600000 4.410300 0.187362
69.700000 4.398946 0.190203
69.800000 4.387436 0.192760
69.900000 4.375970 0.195068
70.000000 4.364635 0.197132
70.100000 4.353270 0.198979
70.200000 4.341870 0.200551
70.300000 4.330593 0.201847
70.400000 4.319604 0.202909
70.500000 4.309065 0.203790
70.600000 4.298749 0.204441
70.700000 4.289007 0.204865
70.800000 4.280000 0.205040
70.900000 4.271511 0.205019
71.000000 4.263491 0.204755
71.100000 4.255863 0.204201
71.200000 4.248787 0.203359
71.300000 4.242498 0.202276
71.400000 4.237041 0.201003
71.500000 4.232235 0.199511
71.600000 4.228043 0.197806
71.700000 4.224862 0.195914
71.800000 4.222894 0.193829
71.900000 4.222309 0.191741
72.000000 4.223171 0.189718
72.100000 4.225325 0.187698
72.200000 4.228644 0.185704
72.300000 4.233165 0.183690
72.400000 4.238553 0.181729
72.500000 4.244578 0.179858
72.600000 4.250947 0.178072
72.700000 4.256889 0.176374
72.800000 4.261675 0.174727
72.900000 4.265355 0.173143
73.000000 4.267789 0.171728
73.100000 4.268864 0.170469
73.200000 4.268538 0.169349
73.300000 4.266752 0.168341
73.400000 4.263436 0.167513
73.500000 4.258588 0.166876
73.600000 4.252398 0.166419
73.700000 4.244889 0.166083
73.800000 4.236337 0.165890
73.900000 4.226575 0.165748
74.000000 4.215413 0.165623
74.100000 4.203082 0.165587
74.200000 4.189887 0.165619
74.300000 4.175657 0.165701
74.400000 4.159984 0.165786
74.500000 4.143036 0.165837
74.600000 4.125432 0.165738
74.700000 4.107154 0.165443
74.800000 4.088284 0.164864
74.900000 4.069221 0.163924
75.000000 4.050449 0.162662
75.100000 4.032396 0.161049
75.200000 4.015422 0.159114
75.300000 3.999900 0.156981
75.400000 3.986657 0.154667
75.500000 3.975963 0.152530
75.600000 3.967481 0.150558
75.700000 3.961516 0.148810
75.800000 3.958043 0.147320
75.900000 3.957229 0.146204
76.000000 3.959119 0.145338
76.100000 3.963021 0.144593
76.200000 3.968622 0.143903
76.300000 3.975918 0.143224
76.400000 3.984751 0.142426
76.500000 3.994602 0.141605
76.600000 4.005209 0.140599
76.700000 4.016187 0.139325
76.800000 4.027318 0.137813
76.900000 4.038370 0.135962
77.000000 4.049101 0.133902
77.100000 4.059264 0.131755
77.200000 4.068515 0.129617
77.300000 4.076714 0.127457
77.400000 4.083703 0.125405
77.500000 4.089709 0.123682
77.600000 4.094721 0.122365
77.700000 4.098662 0.121334
77.800000 4.101214 0.120576
77.900000 4.102347 0.120075
78.000000 4.102226 0.119626
78.100000 4.100799 0.119125
78.200000 4.098571 0.118760
78.300000 4.095794 0.118464
78.400000 4.092284 0.118257
78.500000 4.087976 0.118162
78.600000 4.083330 0.118022
78.700000 4.078687 0.117892
